film_1,film_2
12457,2611
12458,2580
12457,2610
12463,2424
12457,2621
12459,2559
12466,2342
12458,2589
12456,2651
12457,2620
12459,2561
12457,2623
12456,2654
3911,5400
12456,2653
12459,2560
12457,2622
12457,2617
12457,2616
12457,2619
12458,2588
3915,5281
12457,2618
12463,2432
12458,2587
12459,2556
12458,2598
12457,2629
3892,5995
12464,2411
12456,2659
12458,2597
12459,2569
12458,2600
12457,2630
12458,2599
12459,2568
12457,2625
12456,2656
12456,2655
12457,2624
12456,2658
12458,2596
12457,2626
12456,2657
12458,2595
3989,2997
12459,2575
12456,2668
12457,2637
12457,2636
12458,2605
12458,2608
12462,2483
12457,2638
12458,2607
12466,2354
12459,2571
12459,2570
12458,2601
12460,2542
12457,2635
12458,2604
12459,2573
12461,2510
4009,2385
12458,2614
12457,2645
12456,2676
12462,2490
12463,2459
12458,2613
12462,2489
12465,2399
12457,2647
12458,2616
12456,2678
12459,2584
12460,2553
12458,2615
12458,2610
12458,2609
8247,2084
6114,2669
12459,2580
12458,2611
12466,2363
12462,2487
12456,2673
12458,2622
12457,2653
12459,2590
12459,2593
12457,2655
12458,2624
12456,2685
12457,2654
8247,2086
12458,2618
12456,2680
12457,2649
3989,3016
12458,2617
12461,2524
12457,2651
12459,2589
12458,2620
12458,2619
12457,2661
12458,2630
12458,2629
3906,5596
12461,2539
12457,2657
12459,2595
12458,2626
12459,2594
12458,2625
12457,2659
3915,5321
12457,2658
12466,2379
12458,2627
12463,2483
12458,2638
6104,3001
12458,2637
12457,2668
6129,2225
12463,2479
6127,2293
12457,2664
12475,2106
12457,2667
4008,2445
12458,2635
12457,2677
12459,2614
12463,2490
12458,2648
12462,2524
12457,2679
12458,2647
12456,2709
12457,2678
12457,2673
12459,2611
12456,2703
12463,2489
12458,2644
3995,2857
12458,2643
12457,2674
12461,2561
12458,2654
12457,2685
12457,2684
12458,2653
12461,2560
12457,2687
12458,2656
12459,2625
12458,2655
12459,2624
12457,2681
12458,2650
12457,2680
12456,2714
12459,2621
12461,2559
12459,2620
12353,5906
12458,2651
6007,6027
12456,2724
12461,2569
12460,2599
12458,2664
12462,2539
12458,2658
12457,2689
12459,2626
12458,2657
12460,2598
12458,2660
12456,2722
12457,2690
12458,2659
12456,2732
12457,2703
12457,2702
12458,2671
12456,2728
12459,2635
12457,2696
12458,2665
12463,2510
12458,2668
12459,2637
12456,2730
12457,2699
12459,2636
12458,2667
12457,2709
12458,2677
12458,2680
12458,2679
12457,2710
4036,1613
12458,2674
12466,2426
12458,2673
12457,2707
12457,2706
12464,2489
12459,2655
12456,2748
12457,2717
12460,2624
12458,2685
12459,2654
12457,2716
12376,5227
12459,2657
12458,2687
12460,2620
12457,2713
12456,2743
12458,2681
12459,2653
12462,2560
12456,2746
12457,2714
12348,6093
12462,2559
6141,1905
6129,2282
12461,2601
4031,1782
12458,2693
12457,2724
12458,2696
12456,2757
12458,2695
12458,2690
12459,2659
12458,2689
12458,2692
12457,2722
12458,2691
12458,2702
12459,2671
12458,2701
12457,2732
12472,2267
12459,2673
12457,2735
12458,2703
12460,2636
12458,2698
12459,2667
12461,2604
12457,2728
6122,2509
3892,6106
12457,2731
12348,6110
12459,2668
12457,2730
12460,2637
12458,2699
12457,2741
3911,5518
12457,2740
12458,2709
12457,2743
12456,2774
12456,2773
12458,2711
12459,2680
12458,2706
8247,2180
12461,2615
12458,2707
12457,2738
12459,2687
12458,2718
12461,2625
3995,2923
4016,2271
12458,2717
12457,2748
12457,2751
12456,2782
12456,2781
12458,2714
12458,2713
12462,2592
12461,2623
12458,2716
12457,2747
12463,2561
12459,2684
12457,2746
12457,2757
3887,6279
12462,2601
12457,2756
12458,2728
12457,2759
12462,2604
12461,2635
12458,2727
12457,2758
12461,2629
12458,2722
12460,2659
12459,2693
12458,2724
4012,2412
12459,2703
12456,2796
12458,2733
12456,2795
12458,2735
12457,2761
12458,2730
12459,2699
12458,2729
12457,2760
6128,2355
12456,2794
3892,6137
12458,2731
12457,2773
12460,2680
12459,2711
12458,2742
12458,2741
12457,2775
12458,2744
12461,2651
12460,2681
12457,2774
6120,2608
12457,2769
12458,2738
4002,2736
5999,6362
12457,2771
12469,2399
12459,2709
12457,2770
12457,2781
12466,2501
12456,2811
12459,2718
4032,1810
12456,2814
12458,2751
12457,2782
12471,2348
12466,2498
12458,2746
12464,2560
12459,2714
12458,2745
12457,2776
12457,2779
12456,2810
12459,2717
12458,2748
12458,2747
12462,2623
12457,2778
12463,2592
12456,2820
12458,2758
12458,2757
12458,2760
12462,2635
12459,2728
12458,2759
12458,2754
12459,2722
12466,2505
12463,2601
12457,2787
12351,6073
8247,2233
12457,2796
4030,1888
12457,2798
12458,2762
12459,2731
12458,2761
12459,2730
4007,2602
12459,2733
12459,2732
12457,2794
12458,2774
12459,2743
6025,5587
12458,2773
1963,436
12459,2745
12462,2651
12458,2775
12458,2770
12463,2615
8140,5562
3917,5400
6012,5994
12467,2490
12457,2800
12461,2678
12459,2740
12458,2782
12466,2534
12457,2813
12458,2781
12457,2812
12460,2722
12457,2814
12456,2845
12458,2778
12456,2840
12457,2808
12456,2842
12457,2811
12475,2253
12458,2779
12457,2810
12459,2759
12463,2635
12457,2821
12457,2820
8271,1512
12457,2823
12456,2854
12459,2760
12456,2853
6037,5234
4032,1852
6146,1855
12457,2817
12456,2848
12456,2847
12457,2818
12459,2756
12458,2787
8224,2971
12458,2798
12456,2859
12456,2862
12458,2800
12459,2768
12456,2861
12458,2794
12380,5211
12458,2793
12457,2824
12456,2858
12457,2827
12458,2796
12458,2795
12457,2826
12456,2857
12459,2775
12461,2713
12466,2558
12460,2743
12459,2774
12458,2805
12457,2839
12458,2808
12456,2869
12459,2776
6115,2832
12468,2492
12459,2771
12462,2678
6028,5530
12380,5219
6113,2895
12459,2773
12466,2556
12348,6214
12457,2834
12458,2803
12457,2845
3915,5499
12458,2813
12459,2782
12380,5234
12456,2877
12459,2784
12458,2810
12459,2779
12457,2841
12463,2655
12457,2840
12459,2781
12458,2812
6114,2870
12457,2842
12380,5229
12457,2853
12456,2883
12464,2635
12458,2821
12459,2793
12458,2824
12458,2823
12461,2730
12457,2854
12456,2880
12458,2818
12458,2817
12457,2848
12458,2820
12460,2757
12466,2582
12457,2861
12458,2829
12380,5247
12456,2891
12457,2863
12465,2615
12380,5250
12456,2894
12459,2801
12459,2800
12458,2831
12457,2862
4037,1737
12458,2826
8257,1991
12457,2856
12459,2794
8140,5617
12457,2859
12461,2735
6114,2885
12459,2796
12380,5245
12457,2858
12457,2869
12458,2837
12458,2840
12457,2871
12457,2870
12353,6094
12458,2839
6121,2678
12380,5252
12461,2741
12463,2678
12460,2771
12457,2867
12458,2836
3915,5529
3917,5469
12465,2629
12462,2722
12457,2877
12458,2845
12459,2814
12457,2879
12380,5266
12458,2848
6146,1911
12458,2842
12459,2810
12458,2841
12458,2854
12380,5271
12457,2884
12456,2915
12458,2853
12380,5274
4015,2440
12380,5273
12456,2912
4002,2845
12457,2880
12459,2818
12457,2883
12459,2821
12458,2852
12457,2882
12459,2820
12457,2893
12458,2862
6120,2729
12458,2861
12457,2892
12472,2427
12464,2678
12458,2863
12380,5281
12461,2770
12457,2894
12458,2858
12457,2889
12458,2857
12457,2891
12457,2890
12462,2735
12458,2859
12472,2425
12456,2921
12458,2870
12458,2869
12458,2872
12459,2841
12461,2778
12458,2871
12459,2840
12461,2773
12459,2834
12458,2865
12462,2741
12457,2896
12461,2775
12458,2867
12380,5295
12460,2818
12458,2880
8252,2188
12458,2879
12457,2905
12457,2904
12458,2875
12456,2937
12458,2886
12380,5303
12380,5305
12458,2882
12460,2820
12457,2912
12457,2915
12458,2884
12380,5301
12456,2956
12458,2894
8139,5709
12456,2955
12458,2893
12466,2648
12457,2927
12463,2741
12458,2896
6140,2140
12456,2957
12466,2647
12457,2926
12457,2921
12463,2735
12456,2952
12458,2890
12458,2889
12461,2796
12459,2858
8247,2364
12456,2954
12458,2892
12380,5309
12458,2891
12459,2871
12460,2840
6139,2181
12458,2901
12456,2963
12380,5319
12458,2904
12461,2811
12457,2935
12456,2966
12460,2842
12457,2934
12462,2773
12459,2869
12458,2899
12462,2775
12380,5328
12458,2909
12457,2940
12456,2974
12458,2912
12469,2571
3916,5565
12459,2880
12380,5329
12459,2875
12380,5324
12457,2937
6120,2781
12458,2905
12457,2936
12380,5323
12468,2598
12459,2876
12456,2980
12459,2886
8125,6166
12458,2920
12462,2796
12457,2951
12459,2889
12461,2827
12380,5337
12457,2950
12458,2914
12459,2883
12456,2976
12468,2604
12457,2944
12460,2854
12380,5334
12464,2730
6127,2571
12460,2853
12458,2915
14589,2389
12457,2957
12380,5344
12456,2987
12457,2956
12459,2894
12456,2990
12458,2928
12458,2927
12380,5345
12459,2891
6116,2921
12458,2921
12457,2952
12464,2735
12457,2955
12380,5341
12456,2985
12457,2954
12458,2934
12380,5352
12457,2965
12459,2903
4008,2735
12458,2936
12457,2966
12380,5353
3915,5620
12457,2961
12463,2775
12458,2929
6042,5221
12457,2963
12459,2901
12456,2993
12368,5721
12456,3003
12458,2944
3917,5566
12457,2974
12458,2943
6127,2596
4023,2283
12458,2937
8131,6008
12458,2940
12457,2970
12380,5368
12461,2857
12463,2795
12462,2826
12458,2950
12457,2981
12457,2980
12459,2921
12457,2983
12461,2859
12458,2952
12458,2951
12459,2920
12456,3013
12461,2853
12458,2946
12380,5363
12458,2945
12457,2976
12457,2978
12380,5365
12459,2927
12457,2989
12459,2926
12458,2957
12457,2991
6041,5273
12457,2990
12456,3021
12456,3016
12457,2985
4042,1710
4023,2299
12457,2984
12460,2894
12458,2956
12457,2987
12456,3018
4002,2951
12380,5373
12457,2986
12458,2955
12458,2966
12457,2997
12458,2965
12459,2937
12459,2936
1930,1652
12456,3023
12457,2992
12458,2961
12456,3026
12458,2963
12380,5392
12458,2974
12457,3005
12457,3004
12470,2601
3918,5565
6158,1661
12457,3007
12459,2945
12458,2976
3916,5629
6146,2034
12469,2629
12461,2877
12459,2938
12380,5387
3917,5603
12458,2972
12457,3003
12457,3002
12458,2982
12463,2827
12457,3013
12462,2857
12458,2981
12459,2950
12456,3043
12458,2984
12380,5401
12459,2952
12458,2983
12462,2859
12380,5396
12458,2978
12466,2730
12456,3040
12457,3008
12462,2853
12456,3042
12457,3011
12458,2980
12457,3010
4016,2544
12458,2990
12457,3021
12458,2989
12457,3020
12465,2775
12458,2992
12469,2651
12457,3023
12459,2961
12458,2991
12458,2986
12457,3016
12458,2985
12456,3047
12458,2988
6129,2580
12459,2956
12458,2987
12459,2966
12457,3028
12464,2811
12458,2997
12458,3000
12457,3031
4009,2770
12457,3030
12458,2994
12459,2963
12458,2993
12459,2962
12469,2655
3918,5596
12457,3026
12456,3057
12458,3005
12456,3067
8265,1914
12458,3008
12457,3039
12463,2853
12457,3038
12458,3007
4012,2688
12458,3002
12456,3063
12462,2877
6025,5820
12458,3004
12458,3003
12456,3065
12380,5421
12463,2859
12380,5432
12464,2827
12458,3013
6159,1670
12457,3047
12458,3015
12386,5247
12380,5428
12458,3010
12466,2762
12457,3040
12458,3009
12458,3012
12472,2578
12463,2857
12457,3043
12457,3042
12463,2856
12458,3011
12458,3022
4046,1646
12458,3021
12458,3024
12457,3055
12380,5442
12459,2993
12459,2992
12458,3023
12457,3054
6152,1901
12460,2956
12459,2987
12457,3048
12458,3020
12459,2988
12458,3030
12457,3061
12461,2936
12458,3029
12457,3063
12458,3031
12459,3000
12458,3026
12457,3057
12459,2995
12380,5443
12457,3056
6129,2623
12458,3028
12463,2872
12458,3038
12457,3068
6037,5476
12457,3071
12458,3040
12458,3039
12457,3070
12458,3034
12457,3065
12380,5452
12386,5266
12459,3002
3922,5512
12459,3005
12458,3035
12457,3066
12458,3046
3918,5637
12458,3048
12461,2954
12459,3016
12458,3047
12464,2856
12458,3042
12465,2827
12459,3013
12458,3043
12460,2992
12459,3023
12458,3054
12380,5472
12380,5471
12380,5474
12458,3056
12458,3055
12380,5467
12386,5281
12459,3021
8252,2368
4008,2861
12460,2989
12380,5469
12459,3020
12386,5294
12458,3062
4008,2863
4023,2398
12458,3061
12460,3002
12461,2970
12386,5295
12458,3063
12459,3026
12458,3057
12380,5478
12462,2936
12459,3028
12461,2976
12458,3069
12466,2824
12386,5303
12458,3071
12469,2730
12458,3066
6160,1701
4018,2565
12459,3034
12458,3065
12458,3068
12458,3067
12380,5485
12461,2974
1930,1760
12462,2954
12380,5495
4032,2138
12459,3043
12461,2980
6122,2891
12461,2993
12459,3057
12380,5506
3912,5868
12386,5314
12380,5499
4036,2026
12460,3021
12459,3063
12461,3003
12463,2936
12459,3071
12386,5334
12460,3042
12462,2980
12462,2974
12461,3004
12463,2942
12380,5515
12462,2976
12466,2852
12380,5527
6122,2914
12459,3080
12380,5529
12462,2987
8247,2574
12468,2796
12380,5523
3931,5302
12380,5526
12380,5538
12461,3026
12380,5532
12469,2775
12462,3002
12380,5544
12463,2970
12462,3004
12462,3003
12461,3034
12460,3065
12368,5912
12461,3028
12386,5353
12380,5542
6139,2412
12386,5365
12469,2795
12463,2980
6016,6228
6038,5546
12466,2883
12462,3007
12461,3038
6124,2886
12380,5562
12380,5561
4015,2731
6149,2112
12461,3047
12464,2954
12462,3026
12469,2811
12462,3028
4008,2955
3915,5838
12462,3024
6120,3020
12380,5565
6049,5221
12462,3034
6126,2838
12463,3004
12462,3035
12461,3062
4042,1916
12461,3069
12464,2976
4039,2010
12380,5579
6041,5485
12468,2853
12461,3070
12380,5592
12380,5593
4016,2731
12380,5589
12462,3047
12463,3026
12380,5596
12380,5595
12380,5598
12463,3024
12380,5608
12462,3065
12462,3062
12380,5603
6139,2477
12380,5615
6120,3066
8247,2664
12380,5618
12463,3044
12380,5617
12380,5612
12462,3070
12469,2853
12463,3038
12386,5437
4036,2139
12380,5625
12380,5620
12469,2863
3932,5372
12366,6066
12464,3024
12387,5411
12380,5629
12380,5640
3932,5382
12463,3069
12463,3065
12380,5637
12470,2857
12474,2730
12470,2853
4032,2293
6154,2049
12466,2992
12386,5471
8284,1555
12380,5652
12469,2892
12380,5653
12468,2936
12386,5474
12466,2993
8247,2720
12380,5674
4039,2096
3862,7583
8134,6225
12380,5680
4020,2696
6138,2580
12468,2955
6162,1838
12469,2936
8247,2742
12380,5692
3894,6617
12468,2976
12386,5518
12380,5706
12380,5705
12386,5513
12380,5699
12380,5701
12386,5515
12474,2798
12380,5712
12380,5711
3918,5888
4023,2635
4051,1768
4036,2236
3911,6110
12386,5530
4027,2519
12386,5529
12386,5532
12380,5718
12380,5728
12380,5729
12469,2970
6135,2714
12320,7585
6147,2349
12469,2976
12380,5735
6129,2905
12380,5745
6150,2268
12380,5741
12380,5751
12380,5750
4039,2183
12380,5760
6033,5904
12380,5756
4051,1816
6168,1729
12380,5766
12386,5579
12386,5589
12380,5777
4030,2483
12386,5597
6150,2302
4057,1654
12386,5595
12380,5792
12386,5608
8284,1691
12380,5788
4040,2188
12472,2938
12386,5603
12380,5801
6160,2013
12442,3873
4058,1642
12380,5810
12386,5618
4056,1707
12386,5630
12380,5816
12386,5629
12380,5811
12469,3067
6160,2036
4059,1634
12386,5643
12386,5654
6170,1740
12380,5842
4023,2763
6152,2299
12380,5838
12380,5844
4056,1747
12380,5855
4049,1970
6144,2565
6048,5546
6151,2351
12380,5865
12386,5674
4056,1766
12386,5686
4046,2077
6168,1832
12380,5867
8247,2923
6172,1712
12380,5879
6172,1715
12380,5876
4051,1937
12386,5692
12386,5691
12380,5888
12380,5887
3926,5816
12386,5699
12386,5711
4058,1734
12386,5705
6172,1738
12380,5904
12386,5718
12380,5906
4056,1801
12380,5905
4036,2424
3932,5647
4048,2054
4016,3048
12380,5911
12380,5908
4050,1997
6162,2064
12386,5735
6175,1668
12380,5916
4057,1788
12380,5927
12386,5750
8284,1838
3918,6110
12380,5935
4044,2203
12387,5721
12386,5751
4020,2949
8159,5715
4044,2209
4020,2956
12386,5760
4034,2526
12386,5756
6133,2996
12380,5954
12380,5948
12380,5949
4057,1827
4058,1795
4045,2203
4042,2296
4057,1830
4039,2390
4045,2209
12380,5966
4058,1812
12386,5788
12380,5986
4032,2632
3927,5886
4057,1859
12380,5994
8284,1891
12386,5801
12378,6052
12380,5989
12386,5810
4037,2505
3928,5886
12386,5839
6154,2423
4058,1863
12386,5846
6146,2674
4039,2461
12386,5844
3932,5777
12386,5855
8287,1846
6037,6066
6167,2036
12380,6035
6160,2254
12380,6050
8155,5957
4038,2509
12380,6051
12386,5867
12380,6066
4021,3049
12386,5886
12380,6082
12380,6081
6181,1650
4023,3017
4022,3049
12380,6094
12380,6093
4064,1754
6167,2098
12380,6112
4067,1666
8265,2606
4067,1675
1930,2389
6169,2055
12380,6130
12387,5913
12386,5949
12380,6131
12380,6143
8265,2634
4057,2011
4032,2788
12386,5954
12386,5966
4046,2362
12380,6161
4058,1997
6053,5689
12380,6164
12386,5980
12380,6178
4066,1764
6160,2402
4028,2963
12380,6199
12380,6196
3938,5758
12378,6258
4039,2626
4117,217
4032,2851
6141,3009
6064,5403
12380,6214
8284,2120
3955,5252
12380,6234
6158,2507
12380,6240
6172,2079
12386,6051
3940,5745
6155,2621
12386,6066
12380,6254
6172,2101
4069,1760
3952,5394
4032,2913
6047,5986
4069,1773
12386,6094
12386,6093
12380,6279
12387,6065
4042,2616
6172,2124
6160,2505
3958,5229
12458,3873
3943,5706
12386,6131
6169,2257
8284,2232
3944,5706
8185,5305
4074,1679
4069,1837
4058,2180
12380,6340
4064,1997
12380,6354
8287,2162
6144,3066
6063,5579
4058,2207
6176,2097
4058,2224
4039,2819
6172,2231
8264,2916
6156,2732
4067,1958
12386,6209
4037,2895
1930,2686
4032,3059
12386,6240
12386,6234
4068,1958
6147,3049
4038,2891
6168,2404
6172,2284
6067,5542
4060,2225
4069,1950
4038,2914
12420,5211
6190,1746
12420,5234
6152,2934
4036,2994
6183,1976
6053,6008
4081,1606
12420,5247
6122,3873
12420,5250
6173,2293
6195,1614
12420,5245
12420,5252
4058,2336
3957,5467
6069,5529
12420,5266
12378,6568
8185,5472
8311,1573
12420,5271
6160,2719
12420,5274
4044,2786
4083,1578
12420,5281
4042,2856
4076,1806
6061,5810
12386,6338
12420,5295
4039,2960
4053,2526
12420,5294
12420,5303
8284,2443
12380,6540
4080,1699
12420,5302
12420,5301
4045,2786
4086,1520
12420,5314
6180,2140
4060,2325
6194,1711
4051,2606
12420,5309
3936,6178
12420,5321
4037,3049
12420,5328
4038,3022
4047,2744
12420,5324
12420,5323
12420,5326
12420,5337
12380,6572
12420,5334
12420,5344
12420,5345
6162,2733
12420,5352
4051,2642
6158,2868
4053,2584
4084,1627
6188,1939
12420,5368
12420,5363
12380,6617
6153,3046
12420,5373
12420,5386
4059,2430
4058,2464
12420,5392
8284,2531
4085,1635
12420,5399
12420,5401
3959,5546
12420,5398
4083,1713
6186,2054
6172,2494
12420,5413
6165,2721
12420,5421
6063,5888
12420,5432
12420,5428
6079,5400
12420,5442
6172,2516
4084,1713
12420,5443
6189,2001
12420,5452
4074,2037
4081,1826
12420,5472
12420,5474
8310,1812
12420,5467
12420,5469
12420,5478
12386,6540
4042,3063
12420,5496
12420,5495
6185,2168
6172,2571
8174,6052
12420,5506
4057,2613
6173,2554
6087,5221
12420,5499
6076,5560
12420,5512
12420,5513
4060,2532
12420,5515
12420,5518
12420,5527
12420,5529
12420,5523
12420,5526
12420,5538
12420,5532
3973,5252
6200,1751
12420,5551
4085,1788
4069,2286
12420,5562
12420,5561
6183,2305
6085,5341
12420,5566
12420,5565
12420,5576
3975,5225
6200,1783
6176,2531
4086,1787
12420,5579
3965,5546
12420,5593
12420,5590
6086,5344
4086,1810
12420,5596
12420,5595
12420,5598
12420,5608
3967,5504
4060,2623
6172,2687
6181,2414
12420,5618
12420,5617
12420,5612
6172,2697
6205,1675
12420,5625
6181,2421
4060,2637
6210,1527
12420,5620
12420,5621
8311,1937
6172,2713
12420,5630
12420,5640
4056,2780
6169,2814
12420,5637
6169,2826
6188,2238
12420,5652
12420,5653
4058,2745
12420,5674
4068,2442
12420,5680
4079,2105
8314,1890
4086,1894
4058,2762
4086,1897
3968,5560
12420,5692
12420,5691
6167,2930
4082,2033
12420,5705
6208,1669
12420,5699
8174,6258
12420,5701
3977,5294
12420,5712
12420,5711
4060,2726
12420,5708
12420,5720
6195,2089
12420,5718
12420,5728
12420,5727
12420,5735
12420,5745
12420,5741
4078,2203
12420,5751
3975,5401
4078,2209
12420,5750
12420,5756
6080,5692
12420,5769
3978,5326
12420,5766
4069,2506
4086,1981
6182,2544
6173,2825
8202,5471
6071,5994
6172,2863
4076,2308
12420,5788
3975,5442
12420,5801
4086,2012
12420,5810
12420,5804
4056,2949
3977,5398
4101,1560
12420,5811
4089,1935
4076,2340
6200,2042
4057,2940
12420,5839
8311,2144
12420,5842
12420,5838
12440,5227
12420,5844
6206,1879
12420,5865
4102,1582
6171,2981
3974,5551
6217,1563
12420,5879
3977,5469
3975,5530
12420,5888
12420,5887
6172,2974
6175,2879
12442,5211
12420,5904
12420,5906
12420,5905
6172,2980
12442,5229
12420,5911
4056,3047
12420,5908
4076,2432
12442,5225
3974,5596
4074,2500
12420,5916
12442,5234
4103,1605
6189,2473
12442,5245
12420,5927
3975,5576
12442,5247
6190,2449
4069,2669
8178,6362
12442,5250
12442,5252
12442,5251
4081,2307
4079,2369
12442,5271
12442,5266
8195,5855
12420,5949
12442,5274
4085,2202
6172,3043
12442,5281
12420,5966
6188,2557
4077,2460
12442,5295
4069,2715
6080,5908
6071,6192
12442,5301
12420,5986
12442,5303
12420,5980
12442,5309
6172,3067
8311,2303
12442,5319
12442,5314
3977,5590
12420,6008
12442,5328
12442,5322
