award_winner_1,award_winner_2
3717,3903
538,4152
3723,3724
653,593
3717,3915
1628,3141
1709,633
3734,3396
639,1038
3731,3491
625,1479
3718,3903
653,619
3724,3723
635,1183
661,378
3718,3915
3733,3450
3733,3455
2681,3300
3732,3489
5709,7742
3730,3555
3723,3772
12075,7008
3745,3096
3741,3225
3741,3224
3723,3787
3725,3726
3806,1215
12075,7024
1723,257
635,1220
635,1223
3723,3801
3731,3555
1716,488
1603,3992
575,3095
12080,6893
575,3098
12119,5679
575,3099
3744,3165
3726,3725
3724,3787
1719,407
12081,6868
538,4252
3747,3083
3747,3082
662,418
647,885
3738,3370
2676,3524
2676,3525
2687,3187
1603,4027
1622,3443
639,1151
1622,3450
2681,3391
6620,12352
2681,3390
1713,633
654,696
662,451
639,1167
2681,3403
669,239
3723,3868
3730,3653
455,6884
2691,3107
12054,7770
3728,3729
3731,3636
1514,6830
13115,7654
639,1193
3748,3119
1605,4017
1595,4327
3724,3868
639,1198
3735,3528
6620,12404
1601,4157
669,283
3729,3728
12077,7088
12055,7770
1613,3796
3728,3772
635,1351
2749,1354
639,1230
2612,5605
2676,3621
639,1234
3734,3594
1709,838
639,1244
3730,3731
5864,3117
12080,7024
1626,3422
12080,7023
3749,3147
3749,3146
2680,3522
3728,3801
2621,5350
12052,7905
672,239
5864,3129
653,830
3733,3655
1567,5265
2681,3504
1622,3568
1699,1183
647,1030
3731,3730
3730,3767
3749,3178
12057,7770
12082,7008
1606,4081
3731,3744
1622,3590
12110,6141
3806,1428
12061,7663
672,283
3806,1434
1615,3822
1567,5311
668,414
1633,3267
639,1321
2663,4112
3830,706
3732,3748
3728,3874
1621,3657
3736,3630
1621,3658
653,903
639,1337
647,1093
669,413
5842,3892
2674,3796
3807,1445
3734,3715
3728,3906
1622,3655
3749,3257
3749,3256
561,3784
561,3785
3741,3515
3741,3516
639,1382
3749,3277
3749,3276
3728,3934
12085,7007
12056,7905
653,957
639,1395
1699,1303
12085,7015
496,5834
2750,1495
12089,6902
3728,3950
2762,1127
2692,3306
12089,6907
1710,982
639,1416
3723,4116
3750,3282
5868,3166
12086,7016
3745,3451
3745,3450
672,413
1622,3733
3736,3737
3745,3460
654,980
3748,3378
669,527
1635,3351
2669,4069
1613,4036
1615,3979
3849,264
3737,3736
2535,8230
2787,418
3735,3805
3748,3403
12089,6976
1622,3782
575,3477
2780,662
3734,3857
3735,3828
2787,451
3844,454
575,3493
555,4115
3751,3359
3751,3360
3749,3425
654,1067
12061,7905
655,1039
3739,3740
5745,7094
3751,3373
1646,3095
3732,3969
672,527
3745,3569
1609,4249
2681,3793
1629,3637
3844,510
563,3917
3844,512
3748,3489
3740,3739
564,3892
561,3990
561,3991
1621,3901
12061,7946
559,4058
12061,7941
1642,3255
1622,3876
2764,1243
5864,3450
3744,3636
3761,3111
1608,4320
2703,3145
1633,3549
1618,4016
2779,792
669,672
1629,3680
1632,3590
1635,3499
661,936
2682,3821
2581,6952
3763,3081
559,4105
3742,3743
668,734
1646,3188
647,1390
1646,3189
668,742
12101,6765
3733,4034
3752,3450
630,1930
653,1218
3745,3677
590,3177
3753,3433
3749,3557
3743,3742
3847,518
5758,6816
1710,1238
668,775
12070,7770
2696,3450
3744,3731
2555,7825
5868,3433
672,669
12099,6893
5708,8413
3764,3141
2584,6956
2787,662
12056,8231
2692,3612
680,451
5864,3590
1630,3773
12075,7664
12077,7602
1707,1390
12098,6946
1524,7065
2640,5243
654,1274
12061,8112
653,1312
5709,8419
3737,4019
2671,4301
3761,3278
2696,3525
669,828
1726,835
1646,3317
3751,3598
669,839
3845,692
3847,635
1715,1192
5709,8449
12054,8372
2711,3095
3761,3315
668,904
3742,3918
3748,3732
648,1528
1615,4320
12099,7007
12104,6850
3762,3311
680,551
2766,1421
2793,592
3743,3918
653,1406
669,910
3758,3460
3758,3461
12075,7779
672,828
2772,1263
682,520
662,1144
672,839
1629,3945
12061,8231
669,941
12066,8085
3758,3492
12057,8363
12080,7663
680,623
2769,1401
669,966
656,1370
2589,6985
653,1466
2700,3552
1635,3800
2786,892
2681,4146
1644,3532
1646,3478
3761,3450
653,1496
1646,3481
672,910
1626,4115
12082,7664
1646,3500
3762,3444
3770,3202
3770,3201
672,941
3751,3798
682,635
1512,7673
12061,8335
5760,7065
2800,521
2780,1144
2681,4212
2641,5454
1646,3533
3771,3201
431,8436
672,966
3771,3202
2711,3297
431,8443
2706,3467
2786,992
2696,3782
1646,3565
12061,8387
12075,7946
1633,3978
2696,3809
662,1329
12085,7663
3762,3540
3762,3539
12054,8630
2696,3819
2691,3977
602,3203
696,290
602,3204
5811,5567
3867,299
12112,6850
595,3435
12080,7851
1650,3506
3756,3757
1573,5897
1657,3296
433,8472
2567,7856
654,1637
3749,3996
590,3622
1644,3716
2696,3876
12108,7024
3757,3756
12108,7023
1716,1495
668,1216
1652,3481
1719,1409
3849,917
662,1412
12088,7661
12080,7905
3832,1457
12109,7013
3754,3880
3747,4101
3772,3325
2782,1256
12058,8612
669,1231
2780,1329
2694,3998
2690,4124
5890,3231
12080,7946
5890,3230
3762,3666
3762,3665
3759,3760
12080,7964
1582,5719
12092,7594
3758,3799
3853,857
1635,4085
3775,3282
12082,7905
3760,3759
669,1284
2801,729
12060,8612
12057,8716
1548,6814
5738,8003
1630,4289
696,479
672,1231
669,1324
12066,8469
12058,8716
12060,8653
3759,3857
12089,7770
696,511
12085,7905
2555,8418
696,514
1657,3501
3761,3814
12075,8231
12092,7703
705,259
1646,3856
12063,8612
669,1376
672,1284
2726,3152
2726,3151
3767,3653
2723,3249
3767,3652
668,1419
1660,3435
12058,8782
593,3746
12092,7730
3845,1242
2692,4223
12063,8630
3872,416
3776,3400
672,1324
12097,7594
12057,8845
12085,7984
680,1089
1544,7077
12063,8675
12098,7592
3765,3766
669,1440
3776,3427
5809,5940
3849,1170
1548,6967
12098,7594
12072,8400
12098,7595
12058,8845
2726,3223
2726,3234
3767,3730
2726,3233
12075,8335
672,1376
3766,3765
3787,3117
2712,3674
3781,3306
2692,4301
12057,8898
12119,6988
12077,8299
3872,520
12060,8840
12057,8932
3789,3096
12058,8899
2637,6047
3853,1118
12119,7016
3767,3792
672,1440
12101,7592
3768,3769
2787,1412
3780,3400
2728,3244
602,3613
12058,8921
12058,8934
12099,7664
3789,3131
12080,8260
12121,6988
3779,3445
12098,7703
12092,7883
2726,3323
12097,7730
3781,3389
3781,3388
12085,8112
705,447
3769,3768
3780,3427
1646,4046
1607,5265
2716,3655
12082,8231
705,469
12060,8920
12060,8921
12119,7088
12086,8124
3770,3771
2611,6935
2656,5540
496,6965
3786,3282
12060,8932
12068,8684
680,1269
582,4309
3772,3723
582,4310
3772,3728
3787,3263
12101,7668
3787,3264
3791,3143
3771,3770
5905,3153
12058,9019
3775,3655
1512,8271
12058,9029
3786,3318
2716,3724
12063,8878
12121,7083
12057,9067
12101,7703
3880,416
3877,515
692,947
12070,8684
12099,7779
3793,3131
5905,3192
2711,3917
3777,3638
12068,8768
3777,3640
2726,3456
12082,8335
12063,8921
3772,3801
3868,825
2709,3989
12064,8900
12064,8902
3773,3774
12063,8932
2568,8368
711,400
12101,7762
705,590
3791,3235
12104,7672
3791,3236
715,292
1681,3117
12072,8671
12064,8932
3765,4052
3774,3773
12092,8063
3762,4148
712,400
12065,8908
3860,1120
2589,7753
12085,8299
709,505
12060,9067
12082,8387
2726,3517
625,3114
1560,6900
2701,4303
2701,4302
12065,8928
12101,7812
12092,8093
696,929
3779,3662
12068,8845
3791,3299
12099,7905
12063,9020
3775,3802
12085,8335
12068,8871
12109,7602
3776,3780
3794,3221
3864,1057
2735,3290
711,500
2735,3296
625,3173
5886,3927
2816,792
12064,9020
5886,3928
1526,8017
2726,3585
12091,8192
3864,1085
12063,9067
12108,7672
712,500
1514,8413
3794,3274
12065,9020
3786,3528
12065,9019
3786,3530
12065,9029
614,3560
614,3561
696,1019
3868,992
12068,8934
705,747
3789,3451
1673,3517
3790,3432
12101,7933
3790,3433
2823,642
630,3096
12070,8902
12110,7664
12101,7953
12068,8975
5905,3416
5905,3417
3796,3264
3801,3108
12070,8921
614,3612
12097,8093
12072,8867
3780,3776
12072,8871
12098,8068
3794,3357
1569,6802
12098,8087
614,3644
12098,8093
5886,4053
12068,9019
2574,8436
692,1242
12068,9029
2715,4069
12098,8112
1520,8346
12070,8975
2621,7001
696,1142
1586,6320
12109,7795
3782,3783
705,874
3776,3980
627,3295
1544,7638
12101,8057
12092,8346
2735,3501
1538,7840
3783,3782
711,712
715,594
3789,3604
705,909
3790,3580
1760,973
3790,3579
563,5315
12068,9113
12101,8087
1656,4208
3862,1360
3786,3718
3805,3129
3805,3130
3784,3785
1682,3413
3798,3360
3798,3359
12101,8111
1612,5594
12072,9019
3798,3373
2669,5609
3782,3876
3787,3723
3785,3784
3787,3724
3797,3421
3797,3420
5750,8413
2728,3796
3800,3336
711,790
5908,3524
12101,8149
12081,8768
3806,3156
3802,3282
3800,3344
3790,3654
1748,1421
614,3808
3783,3876
563,5397
3807,3139
3801,3325
3795,3511
3780,3980
1620,5405
1751,1348
712,790
12110,7905
3898,332
3806,3186
12098,8273
2715,4240
2815,1144
3787,3788
12101,8197
3796,3511
2662,5899
5777,7640
3806,3209
635,3208
3806,3212
5890,4147
3797,3492
3792,3652
2823,922
3792,3653
12110,7946
3776,4158
3880,934
3892,564
3788,3787
3791,3696
3877,1034
3794,3610
3794,3609
3799,3461
3799,3460
705,1072
619,3746
2716,4275
12141,7024
3789,3793
12101,8262
12099,8335
12101,8273
3799,3492
563,5508
3787,3868
3797,3563
3802,3413
3800,3481
635,3296
630,3451
12119,7737
635,3297
2841,451
3784,3990
731,330
3784,3991
1688,3433
705,1142
3806,3316
2734,3780
3790,3816
3806,3319
2608,7689
12101,8316
635,3320
3787,3913
1751,1495
718,752
12099,8387
635,3327
5804,6930
1544,7917
3805,3365
12119,7779
3792,3767
3805,3364
3785,3991
3785,3990
12089,8716
723,612
3798,3598
2750,3318
2750,3317
3780,4158
711,997
1699,3141
711,1006
2683,5410
696,1473
3779,4206
716,865
3800,3565
635,3377
1692,3380
3793,3789
712,997
3787,3976
5994,1099
712,1006
635,3395
3882,1041
5906,3836
3889,829
3806,3406
12101,8405
1619,5675
711,1057
709,1122
705,1258
12110,8156
12113,8056
712,1057
3787,4039
3893,753
630,3604
3795,3796
2816,1380
2731,4015
1684,3705
2731,4016
635,3459
723,732
3789,3992
705,1295
635,3466
2839,682
705,1306
1676,3973
711,1121
12108,8272
734,414
3796,3795
633,3546
12119,7941
3789,4027
3780,4306
1699,3282
3815,3222
12119,7946
3798,3751
1692,3508
1679,3912
711,1154
725,726
709,1224
1699,3311
3802,3655
12089,8898
635,3536
640,3382
3799,3758
2602,8097
1628,5525
712,1154
12119,7984
3890,946
635,3546
635,3547
3806,3549
12089,8921
12089,8932
635,3556
5776,8029
522,7061
3801,3720
3801,3723
2731,4124
3801,3728
2853,356
2694,5290
1684,3832
5916,3711
740,330
3803,3683
3793,3992
3806,3592
3803,3684
2760,3251
12089,8975
2746,3693
2682,5677
3806,3603
1699,3391
1699,3392
1699,3393
3796,3925
3809,3525
743,266
3801,3772
741,330
3804,3684
3808,3560
732,612
3804,3683
3793,4027
3808,3561
635,3625
1688,3753
635,3632
2691,5433
2669,6114
630,3789
3877,1445
705,1477
725,858
3802,3775
12089,9029
1540,8368
3808,3612
1679,4074
705,1501
3821,3213
745,266
1692,3679
3800,3872
1766,1390
2829,1206
12113,8314
2596,8435
3882,1342
635,3699
3805,3735
12134,7683
3808,3644
2686,5660
711,1349
3799,3926
3803,3804
3820,3282
711,1358
731,740
731,741
5938,3167
716,1208
3796,4036
711,1373
742,414
747,259
711,1379
743,388
712,1349
734,668
743,390
3804,3803
743,392
1705,3338
3826,3125
1697,3596
1686,3937
5935,3296
712,1373
743,412
2748,3796
2599,8415
712,1379
653,3218
715,1298
731,805
1642,5339
12119,8231
725,1001
2770,3141
3805,3828
5908,4177
2694,5505
3804,3866
715,1322
3828,3130
3885,1365
734,742
2602,8371
711,1459
743,473
731,850
5904,4329
3829,3130
3886,1365
734,775
712,1459
635,3847
627,4096
2839,1062
743,516
1699,3651
627,4119
563,6109
745,473
3816,3580
3816,3579
3830,3147
752,266
3821,3433
12119,8335
3821,3432
12141,7664
2647,7065
3807,3877
2859,499
3809,3819
736,781
3827,3264
3825,3333
747,447
2678,6121
3825,3334
3819,3525
731,948
3819,3524
745,516
1796,703
2846,926
3810,3811
3828,3253
715,1456
736,809
747,469
2650,7011
731,967
662,3107
5908,4319
5908,4320
1548,8412
746,507
3901,1009
750,388
750,390
662,3118
3911,705
662,3119
750,392
736,826
3801,4116
731,983
3811,3810
3831,3190
1700,3717
1700,3718
3810,3845
3825,3382
743,625
734,904
635,3975
750,412
2751,3916
742,668
740,731
2852,796
2613,8207
1692,3993
1809,369
740,741
3811,3845
3812,3813
1699,3782
1699,3783
3814,3761
725,1219
3835,3115
1697,3858
741,731
3830,3277
3889,1451
741,740
3813,3812
1555,8284
3828,3365
2751,3989
736,918
633,4112
742,734
2704,5447
3801,4215
655,3439
740,805
3835,3165
747,590
736,937
3835,3174
3829,3365
2777,3208
12134,8056
3822,3587
1572,7802
731,1114
741,805
742,775
1699,3876
743,745
3816,3790
743,750
743,752
752,473
3917,662
740,850
655,3490
3811,3965
3839,3096
731,1141
2782,3095
731,1148
2770,3476
1790,1090
731,1153
729,1216
741,850
642,3923
1630,6064
752,516
3840,3096
1808,555
1700,3903
745,743
2611,8437
3817,3818
745,752
1700,3915
2709,5405
640,4018
1601,6995
747,705
3818,3817
750,625
743,845
1716,3450
1699,3977
662,3358
2613,8414
759,358
740,948
3828,3528
3819,3809
746,774
2612,8463
12138,8068
743,871
742,904
669,3168
662,3385
740,967
743,875
5931,3892
13056,12398
1729,3082
741,948
1606,6901
740,983
3812,4055
2658,7065
3832,3444
2687,6172
731,1275
3897,1435
748,749
741,967
745,845
2850,1127
1809,633
1703,3923
3923,642
3813,4055
741,983
2667,6814
3825,3692
745,871
2787,3107
743,935
3912,1002
1713,3634
734,1216
1817,414
1727,3208
2787,3119
746,854
2787,3118
1699,4079
1699,4080
1626,6344
653,3746
2770,3657
750,743
672,3168
1795,1127
3838,3331
3933,391
731,1357
729,1427
752,718
747,874
3835,3453
3823,3824
3835,3452
1567,8234
3845,3155
743,1013
676,3096
2662,7065
740,1114
752,743
752,745
3824,3823
747,909
743,1035
1817,510
3835,3491
3845,3181
743,1043
646,4051
3830,3651
2626,8207
740,1141
741,1114
740,1148
3847,3137
3847,3138
740,1153
2766,3887
3841,3333
3828,3735
3847,3149
5957,3272
731,1449
743,1078
759,583
741,1141
1735,3095
3846,3194
741,1148
741,1153
750,875
662,3608
745,1035
3846,3210
3842,3333
3835,3555
745,1043
759,613
2760,4117
2701,5950
3844,3288
3831,3693
1577,8030
743,1117
3844,3289
2716,5491
1702,4161
752,845
640,4317
12141,8231
3846,3235
3906,1386
3828,3805
1719,3649
2621,8454
734,1419
646,4147
3841,3409
1716,3752
3816,4190
752,871
750,935
3832,3704
3828,3829
3832,3705
2792,3181
1707,4056
2848,1456
3842,3409
3844,3350
3821,4065
745,1117
740,1275
742,1216
3835,3636
3828,3856
2787,3358
3848,3238
3848,3237
1583,7917
3829,3828
747,1072
1812,826
3839,3531
3919,1050
2787,3385
1737,3166
741,1275
3932,662
3841,3485
2780,3608
3828,3891
655,3952
750,1013
1657,5667
3840,3531
3917,1144
743,1245
3847,3327
1723,3634
1723,3635
3842,3485
1806,1068
6051,549
677,3308
6027,1300
740,1357
747,1142
1727,3536
3846,3383
1573,8311
13250,6774
3844,3448
750,1059
3844,3449
13250,6783
743,1280
745,1221
3854,3148
1805,1133
1735,3306
3855,3125
741,1357
750,1078
2794,3254
2853,1426
1727,3569
745,1245
759,815
2646,7853
752,1035
3847,3395
2628,8416
3847,3394
3844,3487
682,3208
3850,3306
2797,3180
3833,3834
752,1043
3912,1388
759,830
1715,3964
3831,3904
3851,3290
3841,3607
745,1280
3834,3833
3845,3497
740,1449
2787,3533
3828,4029
3857,3132
1582,8122
3852,3290
743,1369
3842,3607
676,3451
3828,4046
747,1258
1713,4083
1829,488
1713,4084
741,1449
742,1419
2779,3815
752,1117
1573,8439
750,1187
1620,6986
775,414
662,3917
682,3297
743,1408
3829,4046
3836,3837
3917,1329
747,1295
662,3932
682,3320
747,1306
745,1369
2777,3917
1717,4009
1709,4267
2889,454
5966,3370
1709,4268
3837,3836
3843,3669
3843,3668
3844,3640
774,507
3827,4168
745,1408
2720,5724
3937,768
1737,3433
3830,4092
743,1490
1735,3507
752,1221
2889,510
3847,3582
2889,512
3839,3840
3827,4214
3856,3317
3860,3193
759,1023
3850,3507
3858,3261
3829,4160
752,1245
3935,876
676,3604
676,3605
2780,3917
750,1313
3853,3429
3863,3120
1588,8110
2897,301
3864,3091
2780,3932
3840,3839
3847,3625
5966,3476
3935,903
1670,5581
745,1490
676,3631
752,1280
3931,1041
682,3459
1810,1263
692,3155
3841,3842
1735,3599
746,1498
1748,3208
1670,5626
1592,8047
692,3181
747,1477
3842,3841
1817,1081
759,1122
3847,3699
3861,3264
747,1501
3841,3893
1713,4330
3863,3222
6051,934
682,3536
2779,4064
752,1369
682,3546
682,3547
3842,3893
775,668
1813,1261
759,1171
3845,3811
3845,3810
772,773
1822,995
3945,718
759,1184
2787,3856
752,1408
3868,3117
5905,5510
759,1196
750,1479
753,1387
3932,1144
1737,3654
774,746
1752,3196
3945,752
3935,1062
676,3789
2716,6090
775,734
2890,705
3859,3437
3856,3532
3856,3533
775,742
682,3632
1747,3393
773,825
630,5259
1629,7065
2654,8062
5908,5494
752,1490
5906,5563
2718,6101
3862,3412
3869,3200
3871,3141
759,1309
692,3387
1680,5535
774,854
3841,4082
3952,655
627,5431
3861,3485
1688,5311
1691,5218
2786,4044
2786,4045
1722,4267
790,400
1743,3634
3931,1342
1743,3635
2786,4078
5886,6282
2719,6160
3932,1329
2788,4032
775,904
3851,3852
759,1405
3850,3902
692,3497
705,3098
3852,3851
5986,3233
705,3112
705,3113
3873,3213
3873,3214
5868,6914
705,3126
3843,4152
3871,3290
790,500
1758,3264
3857,3734
673,4140
2798,3815
3877,3139
3857,3759
3877,3140
705,3177
2818,3219
697,3435
3956,726
3856,3828
705,3207
3872,3336
1593,8448
1740,3892
2651,8424
3872,3344
709,3094
709,3095
2745,5522
705,3232
773,1127
3865,3585
3865,3586
1750,3618
2795,3993
705,3259
705,3260
1737,4037
682,3975
3870,3454
3862,3706
2787,4271
3877,3251
705,3280
1696,5327
3877,3252
3855,3938
2804,3770
1609,8047
1670,6159
1764,3246
1740,3995
3855,3966
2823,3196
3854,4005
2809,3637
1843,825
6051,1452
696,3616
1748,3773
1748,3774
3854,4026
3854,4025
1699,5297
5878,6824
1830,1239
790,712
2741,5768
1692,5522
3872,3481
1822,1500
705,3361
2809,3680
3854,4059
13483,488
775,1216
781,1035
3952,1039
3939,1454
804,338
3850,4224
12052,12111
3973,414
3881,3271
2809,3738
805,330
3872,3565
692,3845
1678,6047
1696,5490
2817,3508
3974,414
3858,4009
3882,3269
5966,4202
2885,1421
2887,1360
705,3469
705,3472
3868,3724
3868,3723
1646,7070
3855,4130
2830,3141
5851,7795
3866,3804
2798,4143
1743,4085
2806,3904
1843,992
595,6915
3875,3541
2794,4284
5884,6802
2887,1407
3973,510
2798,4167
781,1170
2797,4211
12061,11944
3868,3787
3974,510
2815,3673
2815,3674
1740,4234
2683,7776
709,3436
3881,3418
806,442
1841,1127
13483,674
3866,3898
3975,520
775,1419
2819,3590
2906,893
3880,3474
3880,3473
779,1303
2899,1127
709,3483
781,1254
705,3622
5935,5331
790,997
774,1498
2920,510
790,1006
711,3455
3855,4296
2798,4298
5888,6814
3861,4117
2818,3681
12061,12062
806,526
3874,3728
3882,3480
3880,3547
12061,12078
3872,3800
706,3651
790,1057
12061,12100
5838,8409
806,564
3975,635
12061,12111
3955,1261
1748,4144
1762,3711
2769,5262
12061,12118
3877,3685
2827,3467
13483,813
12061,12124
2903,1120
3870,3914
2675,8195
1783,3096
3975,682
2899,1276
1748,4196
1748,4197
1710,5376
815,358
1634,7742
816,334
3876,3782
1703,5609
3876,3783
723,3224
2831,3413
1748,4218
723,3225
788,1210
725,3164
2716,6979
790,1154
1847,1157
3880,3676
1692,5968
2826,3590
723,3249
3891,3355
3891,3356
781,1464
2836,3303
805,731
3877,3807
2827,3590
2675,8305
805,740
805,741
806,710
2836,3330
3893,3333
706,3830
2823,3742
3880,3754
1691,6080
2818,3915
1632,7917
3892,3393
705,3911
731,3106
1760,3975
794,1157
711,3733
3893,3409
3878,3879
805,850
3889,3552
2818,3989
12075,11932
3875,3994
2815,4086
3878,3908
3878,3907
3879,3878
816,535
790,1349
3980,771
815,583
788,1420
3879,3907
2829,3689
3879,3908
788,1429
1760,4069
3893,3485
790,1373
3982,729
790,1379
729,3272
729,3273
729,3275
1716,5446
1620,8424
815,613
3890,3595
2700,7719
2824,3880
3899,3325
806,903
2823,3916
718,3637
5995,3892
2823,3918
731,3242
805,948
13483,1153
828,239
3904,3190
729,3321
2912,1183
805,967
1622,8408
723,3515
723,3516
800,1130
1846,1476
12075,12062
805,983
718,3680
3973,1081
1862,992
790,1459
828,283
12075,12078
3883,3884
3984,753
820,537
806,972
12075,12076
806,973
12080,11932
12075,12087
3902,3306
3891,3648
2831,3742
3882,3931
3974,1081
2835,3624
725,3501
706,4092
736,3165
1764,4066
12075,12100
3909,3109
12075,12111
3884,3883
3893,3607
1633,8131
12075,12107
2681,8415
736,3174
3891,3675
12075,12117
729,3399
2914,1206
6014,3413
3905,3267
3885,3886
815,759
2920,1046
1773,3834
5986,4308
1766,4056
3911,3098
2682,8434
2853,3134
740,3106
3886,3885
830,318
1626,8412
13385,4343
1776,3770
1776,3771
805,1114
2682,8466
711,4034
741,3106
794,1463
828,413
3887,3888
830,354
1772,3922
6094,1015
830,358
12080,12062
3981,987
815,830
805,1141
832,308
806,1116
805,1148
2853,3197
2853,3198
2839,3635
805,1153
3906,3325
3888,3887
2764,5969
12080,12100
12085,11944
835,253
2918,1219
2944,416
3914,3113
2831,3918
2841,3611
3891,3828
1775,3892
2920,1166
723,3741
3914,3126
1676,6967
830,428
3902,3507
830,436
12082,12078
744,3109
800,1378
740,3242
824,640
2924,1075
830,463
2847,3473
3911,3259
828,527
806,1211
12082,12100
3911,3260
718,3945
716,4008
3914,3177
3900,3614
741,3242
2789,5292
3911,3280
1786,3620
3893,3841
3893,3842
805,1275
837,288
3909,3360
3899,3670
3881,4228
3914,3207
1721,5657
2853,3337
2944,520
839,239
2853,3343
1678,7000
12085,12062
1791,3504
3914,3232
12092,11853
3913,3264
2787,5405
12085,12083
736,3453
1797,3330
820,853
2853,3369
3915,3219
3916,3187
1632,8456
3901,3657
1805,3096
2920,1299
3901,3658
1796,3378
12085,12105
815,1023
12085,12107
2785,5493
839,283
12092,11897
12085,12111
3909,3426
3894,3895
12085,12118
805,1357
830,583
830,593
1868,1183
747,3177
12086,12111
3895,3894
828,669
828,672
830,613
825,773
830,619
3982,1216
3997,753
3895,3917
3893,3984
750,3114
2853,3458
3896,3897
1795,3496
2917,1489
2920,1396
830,653
815,1122
3893,4011
1776,4103
6014,3802
3898,3866
3897,3896
805,1449
3903,3717
3903,3718
1884,773
3904,3693
2772,6017
839,413
750,3173
725,3956
2857,3403
3898,3899
815,1171
748,3249
837,492
12098,11853
3992,998
815,1184
2853,3543
736,3636
815,1196
845,266
726,3956
3899,3898
3899,3906
1806,3254
1806,3255
