genre_1,genre_2
6211,1645
7041,8680
2689,12524
3040,1645
930,1525
919,1867
7041,8693
2689,12535
1985,1591
1632,12535
1986,1561
3042,1598
4077,2285
3045,1509
1633,12512
1988,1509
2690,12518
1988,1511
1987,1543
5988,8583
3874,8583
7041,8714
2690,12524
1633,12526
2690,12527
3874,8594
7041,8727
1633,12532
1988,1530
5988,8603
6214,1598
7041,8735
3874,8605
3043,1598
2691,12512
1989,1509
1634,12514
3046,1509
7041,8743
1984,1667
3045,1547
7046,8585
2691,12523
1988,1547
2691,12525
7046,8595
3042,1645
1634,12526
7046,8594
3045,1561
1989,1530
1987,1598
2690,12574
2692,12514
6193,2285
7041,8764
1990,1509
933,1509
2692,12518
1985,1667
2692,12520
1989,1547
7041,8777
3865,8931
2692,12526
1633,12588
1986,1645
2692,12527
1634,12563
8104,8599
1986,1655
7041,8788
2693,12514
2693,12519
1636,12518
933,1543
1991,1515
5988,8679
5988,8686
3044,1645
5864,12532
5864,12536
1991,1530
7048,8605
5864,12542
7048,8608
1989,1598
4092,1941
4081,2285
3866,8952
7049,8580
1991,1543
707,8585
5865,12525
5865,12531
580,12531
8104,8670
3874,8726
3874,8728
5988,8727
7041,8852
5988,8728
3874,8732
1638,12513
7048,8645
1993,1509
707,8608
1993,1511
1638,12518
2695,12518
3050,1515
1638,12522
2695,12525
7041,8868
3046,1645
7049,8625
3049,1561
8322,1941
3051,1509
7051,8585
1994,1509
580,12576
7049,8645
5867,12518
1994,1511
2696,12526
2696,12525
7051,8595
7051,8594
7049,8656
582,12529
2696,12531
582,12531
7049,8660
3051,1530
3865,9066
8104,8736
7051,8610
7048,8710
7051,8615
2697,12518
1640,12518
3052,1515
5868,12526
7048,8712
1640,12525
1991,1645
5868,12532
1640,12531
7049,8693
5868,12536
3050,1598
7051,8640
1994,1566
2697,12544
1641,12514
1996,1509
582,12575
3869,8982
5868,12548
7051,8649
5869,12523
5996,8583
3053,1515
1641,12518
7051,8646
7048,8739
1996,1515
8098,8963
5869,12525
3053,1518
5869,12530
3049,1645
8108,8656
5869,12529
2698,12531
3051,1591
1994,1591
1996,1530
7041,8979
3051,1598
6225,1509
7049,8739
1997,1509
582,12607
1997,1511
1981,2007
3883,8585
5869,12552
582,12613
3883,8586
1642,12526
1993,1645
3883,8595
3052,1598
3055,1509
1998,1509
1998,1511
2700,12518
3884,8586
3051,1655
3055,1530
1997,1561
1994,1655
7048,8826
1997,1566
1996,1598
3053,1598
1999,1509
3885,8583
7056,8583
2701,12518
1644,12518
3883,8649
2701,12522
1995,1645
4087,2333
6201,2333
3056,1530
2701,12539
7056,8603
6228,1509
3054,1598
5873,12514
4089,2285
2702,12518
2000,1511
7057,8585
3886,8583
3886,8585
2702,12524
3884,8649
5873,12525
7057,8594
7057,8597
933,1836
3057,1530
3886,8603
8115,8580
1646,12512
8115,8585
7049,8863
2703,12518
1646,12518
1646,12524
8115,8597
3054,1645
4089,2333
933,1867
1999,1591
1646,12535
1997,1655
1999,1598
4091,2285
3888,8584
1647,12518
7051,8835
1995,1732
3888,8585
8115,8623
1647,12524
1998,1645
3888,8591
8115,8627
3888,8594
3885,8686
3888,8597
2001,1561
3888,8604
7059,8608
5876,12514
2000,1598
3057,1598
3888,8607
2705,12512
2703,12574
2003,1509
2003,1511
2705,12518
1648,12518
7049,8931
5876,12525
591,12518
7057,8682
2705,12525
1648,12524
3887,8656
8117,8605
4093,2285
3888,8640
3061,1509
1649,12513
2004,1509
1649,12514
7059,8648
7057,8710
1648,12548
2000,1643
1648,12562
2705,12567
6228,1655
2004,1530
8108,8918
1649,12536
2705,12571
3886,8727
6208,2285
2004,1536
3059,1598
7057,8739
4094,2285
1650,12514
2005,1509
2707,12514
2004,1543
1649,12550
2706,12551
2004,1547
7056,8777
5878,12526
1650,12525
3058,1645
2001,1645
2707,12532
7062,8604
3059,1623
7056,8788
2005,1530
2707,12536
7062,8608
2005,1536
5878,12548
3063,1509
5879,12514
6234,1509
1651,12513
1651,12514
2006,1509
3063,1511
591,12606
2708,12515
2005,1541
8115,8739
2708,12518
2006,1511
1994,1883
2005,1543
7062,8620
5879,12525
3888,8710
949,1515
3888,8712
5878,12560
1651,12525
1651,12526
2708,12533
3060,1623
1651,12536
2708,12539
1651,12542
3064,1509
3893,8581
8117,8710
3893,8582
2709,12518
1652,12518
3893,8585
595,12522
2003,1645
3893,8594
7062,8662
1652,12535
1652,12536
595,12535
2709,12538
2001,1720
3893,8607
4097,2285
2008,1509
3060,1667
951,1511
595,12547
3061,1645
2710,12525
1653,12525
7062,8692
7056,8875
1653,12531
2710,12531
951,1525
3893,8631
2008,1530
949,1598
8326,2285
1654,12514
3895,8581
3895,8585
3895,8587
2008,1547
3886,8868
3893,8650
6007,8656
1654,12525
2005,1645
1654,12532
5882,12540
3895,8607
3895,8606
5882,12548
2010,1509
3895,8610
2712,12518
3896,8584
3067,1515
3896,8585
2712,12524
2006,1645
3896,8594
7062,8760
3895,8631
3065,1598
1656,12512
5884,12518
599,12512
2011,1509
2713,12514
3068,1509
954,1509
2011,1511
3897,8585
5884,12525
3897,8584
3896,8615
3895,8649
3897,8587
2713,12525
1656,12526
5884,12531
3895,8656
3068,1530
3897,8603
2713,12538
6240,1509
5884,12545
7062,8795
7056,8979
5884,12544
6007,8736
599,12542
3069,1509
2012,1509
2012,1511
2714,12517
3897,8615
1657,12518
3898,8583
3898,8587
2714,12526
1657,12524
2713,12556
951,1645
3898,8598
1768,9091
1657,12533
1657,12535
3898,8603
2011,1566
2010,1598
3067,1598
5886,12514
6013,8582
3070,1509
2013,1509
3065,1667
2715,12519
1658,12525
5886,12532
3898,8623
3898,8632
2715,12536
2012,1566
8128,8581
2716,12511
6013,8608
5887,12514
3071,1509
1659,12512
8128,8585
2716,12518
3900,8581
8128,8590
5887,12525
2014,1515
3900,8585
3895,8743
3900,8587
3900,8590
2010,1643
1659,12525
6233,1807
5887,12531
3897,8688
8128,8601
1659,12532
3069,1591
602,12531
8343,1941
2716,12535
3900,8603
4104,2285
2015,1509
3072,1509
958,1509
7072,8585
958,1511
5888,12519
2015,1515
7072,8594
2717,12525
7072,8591
8128,8623
2011,1645
3898,8686
7059,9005
2005,1836
8128,8633
4120,1807
2717,12532
3900,8632
7072,8603
8128,8642
8128,8640
7073,8583
5888,12550
3900,8642
3044,2409
1661,12518
2717,12550
604,12518
8128,8654
2016,1518
2012,1645
2016,1530
2016,1536
3056,2066
7072,8645
4106,2285
3074,1509
2016,1541
7072,8650
1662,12518
7074,8585
602,12613
7074,8590
5890,12525
2719,12525
3070,1645
2719,12526
2719,12532
1662,12535
7074,8601
1662,12536
1661,12570
1662,12547
2017,1543
3075,1515
8132,8588
5890,12559
7074,8623
2719,12558
8132,8596
7074,8640
1662,12569
12589,1509
3900,8730
2016,1598
6222,2285
2721,12514
604,12606
2014,1667
7074,8654
1664,12525
1664,12526
3072,1645
2721,12529
3893,8964
6013,8784
3076,1530
3074,1598
2020,1509
958,1663
2004,2007
2020,1511
3906,8581
3076,1543
3906,8583
3900,8769
3906,8587
8128,8781
2722,12525
1665,12531
2722,12531
963,1525
2020,1530
2017,1623
7073,8728
3906,8603
7073,8732
7074,8708
958,1693
2020,1541
2723,12518
3078,1515
1665,12551
2020,1547
2722,12554
3074,1645
1666,12529
3905,8656
8132,8692
7074,8721
1666,12532
3076,1591
3906,8632
2021,1530
1666,12536
1665,12570
8132,8706
2724,12512
2724,12514
3906,8642
2021,1541
2021,1543
3906,8645
3075,1645
2724,12526
7074,8745
2724,12525
7079,8594
4136,1525
6013,8882
3079,1530
3078,1561
2022,1530
7079,8608
2022,1536
2023,1509
3080,1509
2022,1541
3909,8583
2022,1543
2724,12550
3895,9016
1668,12518
3909,8585
3909,8587
2725,12525
3909,8590
3906,8686
3061,2117
2725,12532
1668,12533
722,9091
3909,8603
3078,1598
1668,12541
7073,8824
3909,8606
4113,2285
6013,8923
8132,8769
2723,12606
2726,12518
3895,9046
3076,1667
3074,1732
1669,12518
7079,8651
1668,12553
3080,1561
2726,12535
7072,8886
4114,2285
2727,12517
3909,8642
2727,12518
2025,1515
2727,12524
3063,2117
8132,8815
2025,1530
2727,12541
8135,8736
6254,1509
2026,1509
3900,8951
2021,1667
8132,8842
2728,12526
2728,12525
2728,12532
3909,8688
1782,9091
6254,1530
2026,1530
7074,8882
7074,8887
2027,1509
970,1509
2728,12550
2729,12518
2729,12524
2023,1645
2027,1530
2023,1655
12598,1515
12598,1509
2027,1536
2028,1509
2027,1541
2729,12549
2027,1543
7085,8585
8142,8585
2730,12525
8140,8656
12599,1509
7085,8601
8142,8601
8142,8608
12599,1515
7086,8580
7085,8608
616,12542
7086,8583
2731,12514
2029,1509
7086,8582
2731,12518
744,8583
7086,8590
1674,12523
2731,12525
1674,12525
7086,8593
2019,1833
7079,8815
2731,12533
1674,12531
8142,8636
2731,12534
2028,1561
7086,8608
8144,8581
7085,8640
7086,8616
2030,1509
1675,12514
8144,8585
8144,8584
5903,12518
2030,1515
8144,8594
7085,8654
7087,8591
2732,12525
7087,8597
2026,1645
8144,8595
5903,12531
7086,8632
7087,8601
2732,12531
12598,1598
7087,8608
8348,2285
1675,12540
5904,12518
1676,12514
2031,1509
7087,8616
2031,1515
5903,12554
616,12613
2029,1591
2030,1561
8144,8640
7074,9041
7087,8645
7074,9046
8144,8649
2027,1667
1677,12517
7085,8708
5905,12526
7087,8650
5905,12525
7085,8719
5905,12531
2861,8588
7086,8686
2861,8591
1677,12529
2733,12563
2031,1561
2030,1598
12599,1645
1677,12544
2735,12518
5906,12525
2735,12524
7086,8719
2029,1645
6261,1530
2735,12535
12599,1667
7086,8726
7090,8608
8351,2285
2031,1598
744,8728
2736,12511
5906,12545
7086,8739
744,8732
6034,8584
2736,12518
6034,8582
1679,12518
7087,8712
5905,12587
3920,8586
6034,8585
7087,8710
2736,12525
