derivationally_related_form_1,derivationally_related_form_2
1958,281
20176,25355
24476,23127
20815,5535
12157,11800
19956,32168
28956,15310
20631,11262
37556,10889
35341,14023
28762,21343
23103,159
4002,2478
4999,37106
15634,35097
3720,11221
18261,19212
24283,29141
37102,24941
37633,8484
15959,25032
21892,37730
3311,23909
32905,24000
14020,19618
14015,19773
18604,8573
22472,19735
3717,11327
32573,34288
22708,12446
25178,1411
24391,25811
3366,22222
31396,5256
13929,22450
9443,30444
37817,2809
18305,17883
32709,30110
20095,27933
32906,24001
9670,23416
22992,3647
5827,11483
27196,4395
30407,35926
9616,25098
19992,31135
8151,4982
3034,32550
37397,15890
20111,27444
35477,9845
28915,16688
20214,24274
1600,11476
26476,26751
14622,1019
1503,14490
37876,1063
3885,6195
10314,3500
20829,5213
16318,13994
1319,20209
28476,30299
3895,5890
11804,22854
6074,3883
3189,27780
32585,34021
27338,71
37866,1355
10362,2026
30637,28871
18806,2419
2895,36901
5674,16286
13940,22194
18137,23147
33203,14854
15692,33413
3923,5038
37582,10172
10206,6884
35082,22173
18268,19113
11835,21917
5356,26160
34617,36595
22913,6177
3780,9489
18153,22688
15547,37935
37356,17199
12307,7301
7398,28409
22222,27616
29267,5832
5712,15144
18150,22778
11868,20915
20693,9482
8263,1602
18789,2988
3846,7461
3676,12731
13722,28990
24869,11116
5591,18916
3825,8124
3774,9705
12405,4287
14641,518
37820,2843
9480,29436
37777,4178
37369,16828
9759,20784
26803,16711
25018,6510
7990,10104
7215,34128
19823,36507
14396,8125
6177,772
3131,29664
5045,35871
757,37726
18296,18300
11675,26948
13940,22268
10344,2684
5197,31164
37845,2103
16340,13415
18137,23253
13779,27278
15717,32744
6150,1641
830,35494
37889,792
24650,17968
32668,31550
11689,26546
15795,30345
3872,6736
3872,6735
7488,25713
10300,4081
10206,6990
33292,12223
7793,16264
1789,5784
26552,24553
17669,37787
16369,12567
35157,19972
15718,32744
37853,1941
37518,12329
1675,9335
3873,6736
20958,1401
7106,37595
5106,34060
20691,9666
30450,34821
13652,31280
24687,16869
1529,13877
37180,22794
22235,27364
1880,3001
7643,20961
7643,20960
16021,23395
22996,3770
7590,22611
9456,30298
1096,27321
37875,1271
22377,22983
18300,18296
34592,37513
26942,12525
10073,11184
3809,8769
11638,28217
10043,12136
11947,18649
20239,23731
5031,36436
5535,20815
33156,16541
3731,11209
26691,20339
34821,30450
37789,4016
1017,29825
3158,28992
1949,936
22962,4885
28379,33590
33007,21192
14466,6130
6016,5946
9419,31523
7283,32208
11799,23280
26121,38043
16595,5689
16613,5127
29181,8740
32549,35406
20577,13313
34594,37562
14467,6130
35554,7783
14467,6131
1838,4422
7503,25414
3852,7525
20436,17705
28468,30853
3894,6231
16202,17900
22038,33603
9915,16186
16478,9343
5778,13365
19809,37154
13805,26679
5494,22178
30615,29873
37310,18918
18658,7314
31356,6898
18595,9271
20823,5738
1611,11495
22722,12406
6177,1021
12309,7547
14501,5126
11468,33614
24698,16710
7112,37589
5738,14648
37598,10044
3899,6131
3899,6130
18659,7315
18363,16494
9749,21389
15942,26014
4066,961
5906,9464
16486,9180
20692,9868
27278,2314
27127,6990
3138,29749
18590,9485
14384,8811
24170,33113
17800,34002
22230,27745
23118,206
1177,25030
28305,36045
8142,5727
14356,9704
37569,10985
15829,29587
21889,38320
22766,11134
20341,20777
33646,1535
3968,4064
16176,18837
759,38008
37500,13165
18733,5114
37453,14627
31396,5769
30997,18139
12405,4675
20862,4640
12133,13100
5127,33682
37870,1707
10367,2319
27092,8142
1481,15650
21007,160
1287,21666
1242,23064
37796,3985
12046,15828
37288,19770
14400,8384
11353,37306
37281,19992
15808,30282
9405,32179
24364,27207
18619,8697
8301,868
37483,13719
13647,31753
37594,10314
9954,15174
12058,15488
19887,34936
19912,34165
3688,12816
17879,31639
5174,32286
31084,15529
9406,32179
756,38182
7260,33169
29240,7148
33320,11740
776,37571
27321,1096
27013,10644
9986,14211
27088,8345
1721,8287
14109,17482
1543,13807
9913,16486
12480,2446
34718,33979
22257,27050
7234,34001
20955,1876
37155,23943
18686,6681
28516,29627
30535,32571
1394,18444
1986,95
14275,12347
20954,1922
19831,36735
35201,19030
1224,23729
1437,17126
29421,1580
22445,21235
29138,10382
6074,4460
27051,9543
6182,1115
35808,196
3864,7444
854,35217
30442,35481
34708,34339
7419,28317
32912,24476
34767,32513
10274,5346
22407,22450
16239,17038
22679,14008
9338,34373
22651,14877
15969,25421
1818,5356
32996,21885
1910,2506
24315,28854
1725,8244
26314,32415
24110,35198
9934,15916
27226,4138
5925,9120
22983,4624
37289,19903
22222,28207
5868,10902
9737,22038
37780,4686
25080,5144
32556,35535
5281,29102
1714,8606
14445,7159
21923,37479
13896,24176
35351,14425
32914,24459
33330,11563
12498,1988
20781,7370
5038,36642
22426,21910
9451,30921
33285,12952
35589,7056
7900,13466
1711,8717
37248,21200
25094,4751
5989,7176
12538,775
30962,19471
22662,14623
3147,29754
1756,7341
27128,7248
1940,1641
15866,28682
28938,16675
5373,26289
5955,8252
756,38347
20362,20380
32714,30685
5907,9745
28962,15924
24678,17679
16177,19060
9447,31093
5522,21695
27361,34
24721,16340
8005,10256
22663,14624
22686,13910
35208,18924
1960,1057
22660,14708
1675,9896
14333,10708
33209,15397
17678,38103
3183,28691
22133,31074
17677,38138
35063,23468
22850,8846
9596,26503
24252,30909
12564,34
22049,33671
37769,5126
26612,23311
15703,33804
12453,3477
22344,24549
7119,37764
14248,13370
37852,2529
12509,1752
5703,16132
5417,25000
16023,23896
18037,27009
37614,9956
27197,5191
15596,37145
15634,35967
32986,22331
35596,6986
7425,28300
37289,20008
37923,357
29364,3569
32673,32059
5584,19843
18727,5622
24456,24634
5689,16595
18223,21249
36808,34932
20691,10278
34746,33320
12546,645
37424,15873
28666,25219
20484,16707
15777,31574
18734,5451
34893,28829
31575,610
20376,20099
7701,19802
20078,29340
7309,31952
24340,28278
37458,14857
28588,27666
14452,7135
29354,3914
5994,7195
5622,18727
31584,350
20664,11185
5342,27406
37570,11368
26167,37194
33401,9544
16464,10326
3536,17871
9670,24330
23112,847
28969,15894
35760,1986
5098,34991
37204,22762
20816,6493
25157,2983
35206,19167
24575,21023
25212,1275
1022,30281
26193,36401
22127,31379
34714,34399
37322,19088
12550,610
18808,3208
9864,18342
1626,11573
1374,19388
3518,18461
12466,3221
1370,19516
4024,2779
16427,11498
35433,12164
20749,8594
18264,20117
37122,25320
29354,3998
8287,1721
37104,25880
29307,5456
1765,7296
6183,1415
18576,10459
37930,317
20446,18027
4102,399
22816,10085
12172,12371
35626,6185
25251,155
37708,7181
22811,10265
16564,7301
6110,3697
1602,12377
7942,12447
22454,21318
8126,6746
29056,13292
22702,13656
7625,22286
37490,13992
35538,8969
12173,12372
9397,32894
22756,11975
26398,30144
3183,28926
37320,19248
3922,6026
1603,12378
24676,18005
7943,12446
31428,5302
32809,28024
33478,7285
24315,29219
15825,30260
28420,33041
37910,1001
25081,5467
9675,24311
22667,14768
22058,33647
1115,27526
37132,25099
30743,26573
26427,29295
22924,6818
7135,37534
31347,7868
37695,7698
26848,16264
7597,23216
5542,21389
7127,37796
17925,30730
22615,16432
35474,10995
12550,758
31048,17153
15624,36537
9703,23480
18360,17256
5625,18832
30688,28303
27371,61
37765,5522
18576,10583
33116,18600
13634,32706
20643,12034
11881,21522
32936,24198
11657,28475
7410,29061
12270,9482
33708,251
21927,37809
37367,17929
22059,33715
7139,37474
8159,5854
32827,27588
24198,32936
32932,24330
7129,37803
12045,16480
12466,3432
37500,13794
12497,2467
3433,21310
37769,5454
28801,21332
22334,25198
20763,8364
37855,2795
22623,16243
1197,25102
9396,33077
3538,18072
3234,27495
1315,21449
27137,7396
1748,8028
1773,7256
32680,32168
16486,9913
33466,7824
17910,31302
22584,17482
10187,8583
15637,36237
11903,20931
11760,25365
9868,18478
11657,28564
24297,29929
37879,2131
30886,22280
31584,642
28616,27113
11834,23088
5962,8506
31569,1133
1383,19388
10109,11022
20874,4988
37828,3694
15638,36237
30379,38039
6113,3845
14601,2870
37360,18248
24064,37188
31220,11985
37300,20083
9797,20730
31570,1133
18427,15350
30754,26428
33272,13903
24534,22632
7623,22591
11368,37570
30752,26510
27064,9765
4070,1672
12006,17797
3774,10852
20380,20362
12480,3105
1887,3813
19815,37863
26997,11835
33628,2878
20303,22739
36716,38247
35681,4798
31504,3183
10148,9869
35681,4799
15911,27834
37566,11871
22881,8377
2990,35171
17907,31490
35139,21621
22743,12675
12274,9534
966,32397
8081,8445
35801,1111
813,37153
14428,8302
30477,35076
37094,26544
37213,22854
23151,57
37931,639
8177,5495
5486,23386
1572,13650
37416,16613
1434,17928
36765,36773
5245,30870
25173,2917
8323,986
5029,37565
5985,7929
31482,3948
17895,31952
10194,8542
7184,36311
31150,14255
3159,30019
31084,16299
21957,37097
10025,13779
4043,2623
22399,23420
18604,9992
37599,10948
32612,34491
37246,21894
1002,31361
28600,27789
2989,35307
33122,18702
33562,5058
37434,16113
792,37889
24654,19060
3697,13377
7503,26465
30379,38214
1060,29590
14063,19712
35575,8186
5147,33969
26753,19546
23127,883
29428,2151
37473,14893
1994,646
28672,25612
23064,2850
1800,6666
3532,18512
26222,36023
26497,27498
11975,18930
6226,540
35155,21260
1017,30946
10083,12049
18733,6033
14355,10683
24549,22344
5832,12766
28954,16883
3396,22747
16300,15945
26710,20906
21951,37365
35797,1345
17728,37224
5214,31933
1756,8066
23093,1974
22204,29533
26908,14784
35101,22967
31592,649
6111,4140
26709,20949
20517,16298
37460,15348
2914,37714
33255,14660
7778,18001
15590,37977
22651,15699
19898,35510
20832,6555
27141,7577
12499,2730
6245,3
29451,1500
5234,31346
9347,34928
37787,5271
12336,7799
910,34331
14646,1725
22114,32358
9899,17824
22729,13312
22652,15699
22729,13313
37501,14114
1500,16051
10088,11971
35657,5746
7315,32399
7146,37637
37951,207
37112,26215
22461,21636
10145,10217
10145,10218
1260,23514
34702,35404
4030,3182
19980,33028
3099,32042
37807,4656
37769,5836
12573,504
31440,5439
1240,24149
27203,5745
37487,14627
20730,9797
36773,36765
33334,12280
22315,26193
16149,20746
6170,2412
922,34028
22830,10246
18315,19131
24340,28964
29236,8265
30627,30677
8265,3019
34801,32387
12548,1327
11596,30835
37415,16901
32631,34131
5123,34908
35524,9964
9687,24499
1783,7375
25081,6025
18051,27350
5038,37548
20194,26453
27183,6400
14510,6066
35033,25228
32764,30020
12362,7126
22977,5728
15961,26628
11967,19366
35207,19844
5694,17231
10447,959
22821,10592
16288,16495
22093,33148
16230,18301
5991,8041
16248,17756
5770,14890
37922,1240
8360,139
7285,33478
13510,37114
35617,7140
34961,27477
8081,8810
1869,4777
26602,24476
27006,11952
28539,29987
30707,28317
33328,12600
22323,26078
8361,140
30397,37921
5122,35022
28960,16956
34989,26637
15829,30793
1423,18626
31100,16149
9396,33615
20511,16718
14199,15795
31331,8983
6091,5000
5271,30421
5763,15166
18673,8167
883,35381
13495,37623
21038,398
12482,3504
37188,24064
20324,22535
3598,16766
7918,13923
35355,15328
1779,7626
5026,38041
10238,7548
5072,36616
1559,14451
10239,7511
3726,12812
1719,9493
8360,233
6019,7271
5989,8211
1583,13725
18084,26474
5077,36489
26268,34934
5028,38008
5778,14763
3599,16775
37946,577
3697,13739
7200,36222
30877,23118
37838,3929
26995,12387
30681,29193
9279,37316
13489,37877
22881,8876
8201,5196
37832,4160
33361,11670
10219,8184
26230,36123
13781,28831
12171,13204
24464,25352
9438,32397
9808,20928
18181,23523
21035,584
6236,592
37099,26866
35509,10622
1060,29984
16009,25314
37606,11153
9267,37718
14067,19993
37888,2450
3961,5595
22798,11478
36796,36301
24755,16353
5342,28324
37888,2451
1959,2126
6130,3899
15982,26170
5292,29876
37170,24717
16751,2326
1756,8430
3789,10942
9485,30979
1821,6416
37155,25158
14147,17522
33356,11874
3791,10887
12558,1259
11363,38299
37193,23988
3825,9836
17732,37466
20958,3016
30598,31857
25243,1250
29135,11670
21972,37107
11878,22356
6131,3899
11481,34667
5477,24184
1535,15322
9273,37587
21958,37562
1027,31076
3372,23919
1505,16264
3763,11802
22675,15352
37438,16474
13633,33513
37145,25528
9500,30576
12223,11698
35785,2154
15894,28969
37615,10960
18859,2598
37087,27330
1961,2142
26607,24553
20031,31790
37106,26748
11669,28882
25040,7587
37385,18136
34947,28181
5875,11904
18167,24058
17974,30042
9447,32241
24831,14082
14482,7239
12506,2957
22756,12892
37442,16359
6239,632
24267,31583
37593,11723
1716,9783
20034,31748
27126,8527
35357,15492
18372,17749
22450,22407
35619,7374
28521,30837
17728,37735
3750,12296
37776,6084
35351,15728
24387,27906
5482,24146
10175,9734
37438,16572
1485,16990
5229,32001
2925,37892
6151,3425
37230,23000
17723,37905
7400,30248
13786,28889
28874,19918
37135,25996
37321,20230
5432,25738
3726,13088
13940,24136
18865,2540
37289,21200
10059,13384
37280,21481
9265,37992
1757,8605
1547,15115
1274,23579
11953,20210
5027,38314
37406,17623
14088,19577
11953,20224
3469,21088
29317,6239
10099,12164
15648,36751
33210,16623
3550,18584
5538,22493
33368,11748
33501,7621
3941,6474
29187,10284
7868,15813
3780,11467
20783,8654
31424,6465
3250,27903
7360,31569
29285,7264
21000,1953
11512,33927
34746,34562
32977,23875
32668,33454
30593,32243
1554,14960
14121,18604
32545,37290
1567,14563
37826,4663
37582,12232
37635,10591
5655,18914
3694,14178
26827,17954
37571,12550
20570,15305
7591,24446
9985,15781
9956,16681
33330,12990
5409,26561
7988,12154
37557,13033
16412,13148
20295,23860
33156,18378
22215,29865
37825,4733
1814,6947
14491,7184
18841,3415
24916,11686
35070,24584
16249,18225
24837,14136
33016,22756
8148,7230
26456,29499
2916,38349
33611,4300
22210,30080
11737,27051
26193,37674
22216,29892
1143,27789
1415,19359
2011,883
7982,12394
11670,29135
18366,18181
37388,18336
29330,5979
26859,17038
2940,37635
32736,31460
33060,21412
28887,19704
22217,29892
24665,19541
16615,6947
1269,23919
37399,17987
18186,23773
17936,31524
30543,33918
5256,31396
37949,975
9794,21795
22871,9626
17872,33526
30621,31547
24615,21120
32669,33591
10278,6805
37837,4436
31571,2086
20427,19871
5623,20053
22226,29637
1486,17236
22161,31664
9862,19728
16812,883
24558,22897
23112,2188
32594,35949
2924,38207
22660,16226
14039,21332
9397,34161
14508,6789
31342,9213
3717,13635
5340,28863
15811,31953
35451,12950
37265,22253
7975,12732
18632,10054
14579,4624
28591,28995
28802,22454
26288,34852
26215,37112
23175,305
5318,29573
28304,37912
22301,27400
3895,8156
22146,32197
5066,37403
4009,4635
13646,33565
11377,38371
17780,36483
27387,817
26607,25018
22679,15714
1758,8901
21972,37620
26250,36080
37724,8085
29499,919
25099,6245
26193,37870
37838,4530
33284,14654
3327,25811
3138,31671
7916,14628
5180,33907
5180,33908
16283,17396
31546,3013
3189,30104
1113,28928
1869,5492
3859,9343
37267,22259
20055,31570
7585,24917
31410,7241
17728,38174
20728,10701
18403,17258
33354,12535
37271,22189
9703,24820
3860,9344
3250,28258
7396,30805
16590,7938
24132,36284
12616,57
12561,1773
26439,30299
33564,6033
37892,2925
34718,35786
5467,25081
37456,16484
37761,7029
16729,3643
10175,10220
14519,6624
10300,6339
5832,13779
5200,33372
20862,6613
5979,9229
28733,24756
37555,13408
36755,38242
35410,14403
24366,29077
29099,13432
3392,23905
30697,29426
5974,9403
31042,18727
37335,20273
27122,9169
13908,25609
37256,22698
37701,8903
22535,20324
16660,5829
33004,23458
33103,20388
5619,20434
22882,9577
9777,22615
16765,2588
10118,12045
13903,25782
10264,7522
31586,1919
16053,24681
37839,4659
26391,31883
9335,36339
11524,34018
8148,7608
16186,20569
26428,30754
959,33867
12075,16949
9587,28540
16637,6611
20676,12478
26336,33623
34951,28682
1934,3655
8175,6790
35374,15579
37874,3649
27103,9868
35494,11899
30943,21894
30943,21895
3412,23385
1209,26143
37160,25792
10433,2349
7587,25040
34832,32430
8023,11529
33080,21203
34703,36407
20891,5837
16672,5559
27238,5711
31252,12343
25098,6505
1217,25931
24789,16089
9968,16793
20063,31524
15928,28654
14466,8439
12610,438
21012,2126
29186,10880
13593,35497
11531,33895
37747,7611
14588,4666
30550,34117
7905,15229
5052,38136
24126,36657
20316,23715
5583,21681
37599,12249
37727,8283
35539,10574
8246,4674
13591,35594
7227,36273
37184,25094
3147,31685
3442,22539
37620,11584
37764,7119
19876,37367
7181,37708
7175,37900
14008,22679
20396,21264
18630,10474
37393,18641
8385,402
22770,13231
16748,3293
26990,13479
37447,16972
37305,21374
37758,7334
10284,7079
37443,17105
24500,25127
24867,13775
25155,4835
22298,27866
25124,5795
31178,14732
13820,28550
9636,27193
35815,2056
12550,2396
33362,12588
13999,23006
12579,1503
16835,641
10303,6524
17925,32374
34928,29561
8034,11322
3899,8439
8381,571
32555,37597
18194,24040
3899,8440
37882,3562
5946,10524
31163,15238
24825,15104
29218,9991
20484,18599
28462,33421
1780,8608
22538,20462
10256,8005
2050,244
15714,35412
30440,37659
16343,15929
37442,17246
28998,16837
31594,1898
24288,31779
35530,10953
31227,13305
35530,10954
12069,17368
5746,16769
4150,712
7346,32711
27266,5013
3537,19721
34837,32446
31220,13511
18542,13312
23183,511
5088,37179
28468,33286
22154,32414
16078,24165
28323,37806
37821,5516
14156,18224
5838,13939
9343,36351
37109,27595
15924,28962
21967,38223
24342,30139
31363,9090
35060,25586
7610,24553
9392,34848
35797,2713
5495,24593
35193,21441
12605,789
37627,11562
27051,11737
22315,27478
18190,24284
37871,4009
1603,14189
4078,3001
37205,24629
3190,30533
1787,8497
37692,9539
37990,303
31594,1978
1255,24998
29279,8234
28335,37500
18189,24345
15849,31338
832,38118
22188,31437
16737,3822
10286,7190
34899,30640
8211,5989
37115,27453
18832,4417
1702,11169
37463,16677
5486,24938
11916,22213
37809,5985
37753,7721
23076,3950
30474,36755
8231,5388
15850,31338
13985,23630
5087,37327
37621,11801
12585,1496
22471,22722
34946,29191
5668,19327
1288,24041
29399,4581
32878,27802
16479,11874
9650,26962
7467,29103
31236,13163
30724,29036
16651,6560
18190,24390
3257,28557
22210,30835
1250,25243
37817,5767
1080,30519
18537,13649
37199,24965
6077,6688
4114,2011
20569,16186
12625,312
16192,20809
14391,11102
23043,5031
11429,37403
3663,16002
20303,24449
17936,32290
6210,2586
13533,37729
13588,36020
12364,8439
22913,9089
37635,11487
11566,33176
18781,6115
13533,37742
9845,20997
1705,11197
3680,15510
33522,7912
7253,35822
3970,6524
16372,15279
33726,1583
5792,15585
5782,15896
26383,32629
23120,2730
33770,260
37763,7535
37221,24336
33285,15286
33738,1241
13968,24310
30677,30627
37570,13560
33622,4859
11908,22641
4171,343
14522,7139
11563,33330
10475,1524
33580,6182
24175,35597
23172,1154
23120,2763
17887,33903
5643,20261
12103,16612
3895,8912
37293,22137
37655,10917
3643,16729
35876,563
958,34430
24830,15303
1387,21133
847,37876
16089,24134
14136,19139
1786,8772
9943,18047
20874,6864
34675,37809
24861,14359
28804,23200
28928,19355
31200,14458
35376,16053
27175,8160
9929,18502
33056,22450
7437,30218
22288,28579
37367,19876
29408,4465
18419,17468
22690,16143
16480,12045
1567,15591
31546,3737
15728,35351
27199,7425
34984,28231
14660,2933
22452,23538
15783,33654
